avg_pts_for,avg_pts_let,avg_rsh,avg_pss,pss_rate,3rd_dn_rate,4th_dn_rate,pss_td,rsh_td,1st_dns,sacks,trnovrs,pens,pen_yrds,home_win
-0.46153846153846345,0.76923076923077,-0.1986681139437323,0.5193975903614456,0.04141566265060237,0.035196687370600444,-0.06493506493506496,-2.0,-1.0,-3.0,7.0,1.0,11.0,59.0,0.0
0.0,5.923076923076922,-0.17195213163799528,0.6425925925925933,-0.0012962962962962399,0.03326835607537365,0.20000000000000007,4.0,-6.0,53.0,-4.0,-8.0,-7.0,-5.0,0.0
-3.3076923076923066,-4.69230769230769,0.9583927044742091,-1.7228126466817528,-0.1446956375533308,-0.036037472593183184,0.050000000000000044,-8.0,4.0,-7.0,2.0,-2.0,2.0,90.0,1.0
-8.846153846153847,-6.615384615384617,-0.4594350282485875,-0.9303323794849216,-0.011042629686697447,-0.0033875106928998866,-0.08391608391608385,-9.0,1.0,-59.0,20.0,-5.0,35.0,261.0,0.0
3.5384615384615365,1.8461538461538467,1.2051948051948056,-2.0691432701818453,-0.04373050292931602,-0.04113069205042452,0.2077922077922078,3.0,2.0,24.0,3.0,0.0,10.0,141.0,0.0
-15.0,-11.46153846153846,-1.147511571064538,-2.5686915887850477,-0.045184884193417374,-0.06376811594202897,-0.16153846153846152,-18.0,-10.0,-57.0,-12.0,5.0,-21.0,-231.0,1.0
-0.76923076923077,3.76923076923077,-0.7453720622519056,-0.014400519117500288,-0.03975117300589004,-0.0982651639863239,0.006993006993007034,-4.0,0.0,0.0,5.0,4.0,13.0,77.0,0.0
-6.46153846153846,-2.23076923076923,-1.5390095609393857,-1.0998885363971533,-0.07570950870273507,-0.08977505112474438,-0.3,-10.0,-6.0,-53.0,4.0,2.0,-13.0,-99.0,0.0
-4.384615384615383,-2.0769230769230766,-0.7825305810397558,-1.8677759134973897,-0.07474210787969171,-0.087569573283859,-0.1477272727272727,-8.0,-1.0,-37.0,0.0,14.0,-18.0,-243.0,1.0
7.615384615384615,-3.0769230769230766,0.9069169029969233,1.3717961118096529,0.03448109101460495,0.1297568710359408,-0.03076923076923077,7.0,4.0,91.0,-10.0,1.0,-6.0,-162.0,1.0
-6.615384615384615,0.8461538461538467,0.29295527623501894,-1.1025768484518066,-0.029868137624339264,-0.046751813308104684,-0.24561403508771928,-7.0,-3.0,-55.0,-8.0,-2.0,1.0,-2.0,0.0
-7.0,-1.6153846153846168,-0.046862348178137836,-1.6981594399277329,-0.005036133694670264,-0.010784597568037013,0.16267942583732053,-12.0,-3.0,-31.0,-15.0,-8.0,-22.0,-140.0,1.0
3.5714285714285694,5.928571428571429,-0.017598684210526017,0.7970802652975459,-0.02112148508158085,-0.03733538806388348,-0.20779220779220775,11.0,3.0,5.0,14.0,-5.0,35.0,216.0,1.0
-3.7857142857142865,1.7142857142857153,1.1782790104921355,-0.551326765596782,-0.03808777579238054,-0.05724963900450181,-0.16233766233766228,-5.0,-2.0,-36.0,2.0,-4.0,0.0,-19.0,1.0
0.928571428571427,1.2142857142857153,0.20182421700383335,0.5945247933884295,0.03287905276541636,0.038839448175472246,0.11111111111111105,4.0,-3.0,35.0,8.0,-15.0,-20.0,-124.0,1.0
6.7142857142857135,-6.714285714285715,0.38735119047619015,0.7917667321640831,0.023811949639764185,0.0579896907216495,-0.07509881422924902,2.0,8.0,52.0,10.0,8.0,2.0,-51.0,1.0
-3.571428571428573,-2.7142857142857135,-0.3934941656697304,0.15528396836808067,0.029300079264133805,0.008323682686740053,0.26666666666666666,-1.0,-3.0,-23.0,-9.0,6.0,30.0,259.0,0.0
2.7857142857142865,-15.5,1.4218848829854522,0.06436867346597275,0.02616441696670635,0.06773618538324422,0.018181818181818188,1.0,1.0,33.0,-1.0,18.0,-18.0,-220.0,1.0
-11.64285714285714,10.428571428571429,-1.6759470697924872,0.05376118089838222,0.002028447138178735,-0.11404767159567425,-0.40559440559440557,-8.0,-7.0,-105.0,-10.0,-2.0,-15.0,-121.0,0.0
0.0,-0.2142857142857153,-0.23655462899449553,0.4415954415954415,0.10541310541310545,0.014314564029460686,-0.08333333333333326,7.0,-2.0,35.0,6.0,-3.0,8.0,84.0,1.0
6.999999999999998,-7.571428571428571,-1.1634841659382773,2.6897735072065894,0.16543697094486393,0.08432556801840663,0.0,8.0,-3.0,21.0,24.0,8.0,7.0,-10.0,1.0
11.642857142857142,0.571428571428573,0.5352594339622643,1.7287359884291549,0.018492690738157957,0.08132242672119971,0.0,10.0,8.0,100.0,13.0,13.0,-4.0,46.0,1.0
0.2857142857142847,6.428571428571427,0.3234391069672471,-0.5553494124922693,-0.02504638218923938,-0.013309222423146472,0.02857142857142858,-2.0,-1.0,-22.0,-21.0,-9.0,-1.0,69.0,1.0
7.785714285714285,8.285714285714285,-0.3584241296837636,0.9348729227761492,0.011343271423916668,-0.004301075268817178,0.037878787878787956,8.0,4.0,37.0,13.0,5.0,11.0,86.0,1.0
4.0,7.714285714285715,0.4569151227918997,0.44632045844530044,0.010619354420953853,-0.010923438111386463,-0.033333333333333326,9.0,1.0,11.0,-29.0,-9.0,3.0,9.0,0.0
6.071428571428573,0.7142857142857117,0.9127390437555136,0.9883100109832004,0.041070048407436,0.0031686105305737122,-0.2272727272727273,0.0,10.0,17.0,4.0,-4.0,38.0,240.0,1.0
6.5,0.9285714285714306,0.46360541015502443,1.090583093140638,0.05488572240490397,0.09638038123795245,0.17272727272727273,13.0,3.0,45.0,-6.0,-10.0,-8.0,1.0,1.0
0.3333333333333357,-0.7333333333333325,0.3980896706508692,-0.8484848484848477,-0.1206349206349206,-0.027247655819084393,0.05555555555555558,-6.0,2.0,-34.0,-13.0,1.0,-26.0,-237.0,1.0
-8.866666666666667,5.066666666666666,-0.5946581168446414,-0.8561653929556412,0.013726604770626705,-0.005681818181818177,0.0,-3.0,-14.0,-48.0,-12.0,-7.0,-24.0,-207.0,1.0
-7.866666666666667,-1.4666666666666686,-1.0721343873517788,-0.27683706191966984,-0.026408598219114454,-0.07351069982648933,-0.09790209790209792,1.0,-8.0,-62.0,8.0,-12.0,33.0,121.0,1.0
3.7333333333333343,1.7333333333333307,1.0710294680443928,1.583333333333333,0.043939393939393945,0.09909909909909909,-0.054545454545454564,11.0,2.0,23.0,-2.0,-9.0,13.0,171.0,0.0
1.6000000000000014,0.8666666666666671,0.5678604289050888,0.9032929263659488,-0.029447986090988088,0.01097935880544576,0.2040133779264215,0.0,1.0,17.0,13.0,3.0,8.0,167.0,0.0
-11.133333333333335,3.133333333333333,0.45701357466063364,-2.698524133271399,-0.16159579409653313,-0.09545346909779773,0.006688963210702337,-14.0,-4.0,-63.0,-10.0,-9.0,1.0,168.0,1.0
1.1333333333333364,0.0,-0.1894500984210743,0.25314399584707825,-0.002281594855736202,0.0752791878172589,0.14685314685314688,8.0,-4.0,44.0,5.0,-6.0,-35.0,-198.0,0.0
-8.666666666666666,13.6,-0.4494514106583072,-1.7449548513846835,-0.036037932393119476,-0.1513287832195805,-0.05357142857142855,-8.0,-3.0,-87.0,-9.0,1.0,-1.0,65.0,0.0
6.2666666666666675,-7.0,0.6591408220804276,0.9590749195419503,0.04807025422248834,0.16574025823634997,0.07179487179487176,8.0,7.0,54.0,32.0,8.0,22.0,269.0,1.0
3.0,-9.333333333333334,0.20944574551131945,0.8782948180120762,0.0739712408157327,0.06321839080459773,0.3406593406593406,1.0,1.0,46.0,-8.0,17.0,-31.0,-291.0,1.0
11.266666666666666,4.400000000000002,0.23056300268096486,1.9555184749664614,0.05500256711770646,0.13684981684981684,0.002717391304347838,18.0,9.0,76.0,5.0,2.0,33.0,307.0,1.0
-5.7333333333333325,18.133333333333333,-0.6146828714763499,-0.012932668807644987,0.004782940389122081,-0.04214243002363394,0.14782608695652172,-4.0,-2.0,-48.0,-13.0,-23.0,2.0,86.0,0.0
-6.333333333333332,-8.066666666666666,-0.4826187857324169,-1.1522524202709343,-0.04034632621804768,-0.1110763943133885,-0.30000000000000004,-14.0,0.0,-100.0,9.0,18.0,20.0,39.0,0.0
-0.13333333333333286,7.0,0.32328401379463845,-0.24413793103448267,-0.004482758620689586,-0.018037518037518074,0.06153846153846154,-5.0,0.0,-24.0,-13.0,-6.0,11.0,87.0,0.0
-9.533333333333335,-12.999999999999998,-0.6148557796573417,-2.7299338999055722,-0.08682075714653614,-0.1400735294117647,-0.25000000000000006,-19.0,-6.0,-103.0,5.0,12.0,-30.0,-249.0,1.0
-2.625,-4.875,-0.1850599851171575,-0.5992630385487532,-0.02528344671201821,-0.03835481943140101,0.1538461538461538,0.0,-2.0,-13.0,5.0,0.0,-2.0,151.0,1.0
4.25,-1.5,0.1635257846943814,0.1334284951426401,-0.02006613403438151,0.01781783880096427,-0.04201680672268909,-4.0,2.0,37.0,4.0,22.0,-42.0,-323.0,1.0
1.5,2.25,0.3262902268570671,-0.5697805154233491,0.0462339080782852,0.03186764379302687,-0.3076923076923077,4.0,0.0,-18.0,-10.0,2.0,-14.0,-220.0,0.0
3.375,-9.8125,0.2569498884399688,0.6376947516121758,0.032461631296938465,-0.0045875295203453015,0.08000000000000002,1.0,7.0,50.0,21.0,10.0,18.0,189.0,1.0
5.875,-3.1875,-0.2685118968254936,0.5418518935931314,-0.003093028788960339,0.019526977761574915,0.04487179487179488,2.0,8.0,22.0,-4.0,22.0,19.0,117.0,0.0
-2.375,3.5625,-0.16029533939457785,0.05029838022165389,0.03538395255250304,0.03835164835164834,0.23636363636363633,4.0,-7.0,35.0,-21.0,-9.0,4.0,-6.0,1.0
-11.3125,-10.6875,-0.611855886049435,-2.1432556713672586,-0.04127835683629677,-0.0441047556432172,-0.02714932126696834,-16.0,-10.0,-54.0,14.0,10.0,12.0,99.0,0.0
-2.75,6.8125,-0.5558154939647562,-0.5891572327044026,0.019572327044025117,0.008112762871646084,-0.16666666666666663,2.0,-6.0,39.0,-20.0,-15.0,-16.0,-138.0,0.0
-0.125,-8.875,0.8252356591965517,0.03339557176041641,0.019862389367520272,0.03691375410745529,-0.5142857142857142,-2.0,-2.0,-3.0,-2.0,10.0,18.0,91.0,1.0
9.8125,-6.5625,0.10126164756328837,1.1112594570538503,0.12570093457943926,0.051949219188855145,0.24505928853754938,15.0,0.0,34.0,24.0,11.0,16.0,107.0,1.0
-7.4375,4.6875,-0.3676670043092347,-1.4046110590440488,-0.042699156513589576,-0.0924454960283928,0.12820512820512825,-16.0,-5.0,-70.0,-21.0,-5.0,-20.0,-133.0,1.0
-2.4375,10.75,-1.3146691430860553,-0.13925004710759303,0.04408822130698897,-0.03495934959349589,-0.2857142857142857,7.0,-11.0,-17.0,4.0,-13.0,33.0,297.0,0.0
0.6875,-1.5,-0.802792268309509,-0.5116372150733453,-0.002565590666213091,-0.003143133462282399,0.2846153846153846,-3.0,0.0,24.0,10.0,4.0,-14.0,-9.0,1.0
7.875,2.0,1.6091476091476093,0.3898279047736901,-0.01874143897724312,0.016965285554311316,-0.14285714285714285,4.0,16.0,24.0,14.0,-5.0,32.0,267.0,1.0
1.3125,-8.6875,-0.5327630831386911,1.0541944330179627,0.031811325928972956,0.06038980969920199,-0.22459893048128343,3.0,-2.0,6.0,26.0,4.0,-1.0,-93.0,1.0
-6.235294117647058,-5.882352941176469,-0.4550148312940303,-1.2677388088572368,-0.04802176454193374,-0.11719440182266239,-0.2333333333333334,-18.0,2.0,-106.0,6.0,19.0,26.0,54.0,1.0
-10.941176470588236,-9.764705882352942,-0.7169609389137346,-2.1669128913172386,-0.04776186934211735,-0.04782534621656487,-0.02714932126696834,-15.0,-12.0,-68.0,15.0,10.0,13.0,82.0,1.0
-8.941176470588236,-12.000000000000002,-0.17535536036651056,-1.6905808017407313,-0.052699668033587166,-0.04495412844036695,-0.36274509803921573,-8.0,-12.0,-95.0,-9.0,5.0,6.0,-62.0,1.0
-2.1764705882352935,-1.4117647058823533,0.524227625559039,-0.6332443016367106,0.028308063058539945,0.07025411061285503,0.21969696969696967,3.0,-5.0,20.0,-5.0,-10.0,31.0,278.0,1.0
0.6666666666666679,2.1111111111111107,1.0301649872082703,0.8207128317394483,0.023243845297077237,0.0324468085106383,0.02714932126696834,7.0,0.0,-10.0,-37.0,-22.0,-23.0,-156.0,1.0
7.388888888888889,3.1111111111111107,0.7941176470588234,0.8364372469635626,0.02207056101792948,0.07483898215605533,-0.25,12.0,5.0,60.0,-5.0,-4.0,-4.0,-35.0,1.0
-0.4444444444444464,1.2777777777777768,-0.4178146738460824,1.1968821159572602,0.04872006606110657,0.03186429930247303,0.196969696969697,-3.0,3.0,-2.0,15.0,-20.0,8.0,110.0,0.0
-2.4444444444444464,-0.11111111111111249,-0.7072427870281177,0.9903150184061289,0.004020122375882895,-0.009041656851908886,-0.19999999999999996,-1.0,2.0,-5.0,-10.0,-1.0,-24.0,-161.0,1.0
-4.368421052631582,-6.894736842105264,-1.0479841897233202,-1.3991354666814688,-0.02655352335488892,-0.07986293086071361,-0.14871794871794874,-14.0,1.0,-12.0,17.0,14.0,-16.0,-111.0,1.0
6.7368421052631575,6.368421052631579,0.47611238319202887,0.9993301746843866,0.038838515334080115,0.054298642533936625,0.20833333333333334,8.0,12.0,50.0,4.0,-10.0,18.0,170.0,0.0
9.75,10.5,-1.7396794027228806,2.05836110399043,-0.03289754763735797,-0.015000000000000013,0.04999999999999999,4.0,2.0,22.0,-1.0,5.0,-5.0,-55.0,0.0
12.5,-0.75,0.6350806451612905,1.8416791604197895,0.17631184407796108,0.12968515742128933,0.0,6.0,1.0,21.0,5.0,4.0,0.0,-3.0,1.0
0.5,-15.5,-1.879242669129531,-2.1405870445344126,0.025000000000000022,0.03992740471869327,-0.25,0.0,-1.0,-8.0,4.0,7.0,3.0,52.0,1.0
9.5,-0.5,-0.27105052125100215,0.818130150610969,0.05575447570332481,0.14358974358974363,0.033333333333333354,4.0,2.0,33.0,-4.0,1.0,4.0,2.0,1.0
-1.0,11.75,-1.0244245524296676,0.44335839598997495,0.08634085213032583,0.00438596491228066,-0.41666666666666663,-1.0,1.0,2.0,-12.0,3.0,-1.0,49.0,0.0
-2.0,4.5,0.6199292541581998,-1.3778348309798885,0.01390671801454857,-0.11266201395812564,0.0,1.0,0.0,-2.0,0.0,-3.0,0.0,-18.0,1.0
7.5,-5.0,0.43482284505552604,1.0752849866601988,0.07349017705554206,0.09467654986522911,0.09999999999999998,4.0,-1.0,-2.0,9.0,2.0,-8.0,-83.0,1.0
-8.0,4.5,0.3633027522935781,-1.0857288037166084,0.015534262485481953,-0.04285714285714287,-0.6666666666666667,-1.0,-3.0,-14.0,-2.0,-8.0,2.0,-16.0,1.0
-2.75,0.75,-0.6361107517143227,3.3092499999999996,0.03225,0.12518853695324278,-0.08333333333333337,0.0,0.0,-7.0,3.0,2.0,-5.0,3.0,0.0
-1.0,8.5,-0.35386029411764675,-0.7394306251773388,-0.20561808379835422,-0.23873873873873877,0.0,2.0,-3.0,-10.0,0.0,-4.0,11.0,103.0,1.0
1.0,3.25,0.7723237943826184,-0.6633387299874078,-0.00899442345745638,-0.01224489795918371,-0.5,0.0,2.0,4.0,-2.0,7.0,-14.0,-144.0,1.0
-13.0,5.75,0.2943977591036413,-1.5573838495575218,-0.08925608407079644,0.0009746588693956837,0.0,-6.0,0.0,-13.0,2.0,-3.0,-2.0,4.0,1.0
-2.0,4.25,0.9891487568478721,1.6332207868467412,0.001321197886083425,0.07407407407407407,0.0,1.0,1.0,-5.0,-4.0,-5.0,-18.0,-161.0,0.0
10.25,-6.25,0.5003230391523457,0.016327948584332397,-0.008337675872850392,-0.0038265306122448883,0.375,6.0,1.0,14.0,2.0,-1.0,-8.0,-79.0,1.0
-1.5999999999999996,-14.400000000000002,-0.8659673659673661,-0.015730209924743832,-0.040400611101680584,-0.11285714285714282,-0.5714285714285714,0.0,-1.0,-9.0,7.0,6.0,-17.0,-142.0,0.0
-2.6000000000000014,-9.4,0.44036801453884644,-3.3647186147186154,-0.1341991341991342,-0.10424799081515501,0.08333333333333337,-1.0,-2.0,-12.0,7.0,0.0,9.0,34.0,0.0
3.0,3.0,0.9572580098895886,1.892148840833821,0.08014806156243914,0.07805164319248825,0.625,5.0,0.0,4.0,2.0,-3.0,-7.0,-69.0,0.0
-4.200000000000001,4.0,1.1406593406593406,0.826638176638177,0.10128205128205126,0.012212643678160884,0.175,1.0,-2.0,12.0,8.0,0.0,-4.0,-36.0,0.0
1.799999999999999,3.8000000000000007,-2.178402107111501,0.6840513983371128,0.01473922902494329,-0.023504273504273532,0.8,2.0,2.0,7.0,-5.0,5.0,-4.0,-51.0,0.0
-10.799999999999999,5.600000000000001,1.2025957290132547,-1.615879465041476,-0.11850347045877774,-0.18811172117450467,-0.2,-3.0,-2.0,-26.0,-1.0,-3.0,3.0,17.0,1.0
3.0,8.4,1.0339471041178436,-0.4388074534161488,-0.05614906832298139,0.02558206381144007,-0.25,2.0,1.0,27.0,3.0,-1.0,12.0,-10.0,0.0
-1.8000000000000007,-0.1999999999999993,-0.6509579199452618,-0.11578070573981503,0.000530062092988004,-0.0053830227743271175,0.5,0.0,-3.0,-24.0,-3.0,2.0,-2.0,-17.0,1.0
-5.599999999999998,10.6,0.5036764705882355,-1.4785580112705334,-0.11618240677830627,-0.09404045926735921,-0.6666666666666666,-5.0,2.0,-24.0,-9.0,4.0,-20.0,-130.0,0.0
1.7999999999999972,-2.0,-0.5938935823328881,-0.18973713646532442,-0.06813944817300521,0.05429292929292928,0.5,-6.0,5.0,-4.0,-1.0,6.0,-3.0,-27.0,1.0
-9.0,12.2,0.546308643471936,-0.7828010645375914,-0.021523619427811114,-0.0075573549257760275,-0.26666666666666666,-6.0,2.0,-1.0,-14.0,-8.0,16.0,162.0,1.0
-6.0,3.799999999999997,-0.46431435445068114,0.679728317659352,0.02011494252873569,-0.02608047690014903,0.35,1.0,-4.0,-21.0,-4.0,-3.0,3.0,61.0,1.0
-2.6000000000000014,1.799999999999999,-0.566265807091495,-0.3640413912043696,-0.08254287630545176,0.04793906810035842,-0.5,-3.0,2.0,17.0,1.0,2.0,14.0,150.0,0.0
-4.0,-6.333333333333332,0.15136916835699843,-1.3242017323561077,-0.11334631746194457,-0.11234972677595628,-0.7142857142857143,-5.0,1.0,-13.0,0.0,6.0,1.0,25.0,0.0
-3.166666666666668,6.0,0.43845485032915166,1.9137022397891963,0.08036890645586303,-0.0920138888888889,0.16363636363636364,1.0,-3.0,-10.0,1.0,-3.0,7.0,151.0,0.0
6.166666666666666,5.5,-0.256306306306306,0.30970534841502584,0.008015640273704827,0.0976190476190476,0.42857142857142855,1.0,4.0,47.0,1.0,0.0,19.0,165.0,1.0
-7.666666666666668,-6.666666666666668,-1.057950438822922,-1.2200263504611337,-0.041514893177297285,-0.13558965734706746,0.46666666666666673,-3.0,-3.0,-33.0,0.0,5.0,-21.0,-157.0,1.0
-4.666666666666664,-3.5,-1.5310675182481752,-0.12557671832485529,0.02188572104578257,0.04464918497519488,-0.04999999999999999,-2.0,-4.0,-13.0,-5.0,-4.0,8.0,75.0,0.0
11.833333333333332,-1.0,0.6380970011107001,2.2673953675444203,0.1862919062152506,0.11380952380952386,0.06666666666666665,5.0,5.0,39.0,-1.0,2.0,8.0,61.0,0.0
-4.0,-10.333333333333332,-0.8983935742971885,-0.7251068791294211,0.0319860085503304,-0.10349889894788356,-0.25,-2.0,-2.0,-23.0,4.0,4.0,-8.0,21.0,1.0
12.5,-6.833333333333332,-0.7041235304439373,0.6830089820359282,-0.04351524224278713,-0.009756097560975618,0.4285714285714286,0.0,6.0,26.0,6.0,13.0,-5.0,17.0,1.0
-1.3333333333333321,0.8333333333333357,0.4906242417940452,0.17145135566188152,0.0307814992025518,-0.03256172839506172,0.16666666666666669,3.0,-3.0,8.0,4.0,2.0,9.0,111.0,1.0
-2.333333333333334,-1.8333333333333321,0.5779748706577981,-2.906877993383696,-0.11173653285932944,-0.1217948717948718,-0.42500000000000004,1.0,-3.0,-17.0,2.0,2.0,-6.0,-89.0,1.0
-8.500000000000002,12.833333333333332,0.24630167597765373,-0.6037037037037036,-0.061111111111111116,-0.1679063142902358,-0.6666666666666666,-3.0,-4.0,-41.0,-13.0,2.0,-5.0,-43.0,1.0
-2.833333333333332,-4.0,0.9075188377513954,-0.08249342681857996,-0.03125912941863862,-0.09770346494762289,0.0,4.0,-3.0,-10.0,6.0,0.0,-11.0,-127.0,0.0
-3.666666666666668,-0.6666666666666679,0.5201671891327062,-0.8629137086291374,-0.043745625437456304,-0.11050724637681159,-0.16666666666666663,-3.0,0.0,5.0,4.0,2.0,-8.0,-95.0,0.0
-3.0,-10.666666666666666,2.346153846153846,-0.5788538011695907,0.10138011695906435,0.13240131578947367,0.1333333333333333,-2.0,1.0,3.0,12.0,-2.0,-15.0,-156.0,1.0
-5.142857142857142,-3.2857142857142847,0.21063922397711732,2.646562422437329,0.022172582113013983,0.07435897435897432,0.2,-1.0,-2.0,-30.0,2.0,0.0,-12.0,-77.0,0.0
-8.857142857142856,-2.5714285714285694,-0.6649081940257604,-1.0381381520880746,-0.019580062247410157,-0.06168831168831168,-0.375,-5.0,-2.0,-27.0,-2.0,-2.0,17.0,105.0,0.0
2.571428571428573,-2.1428571428571423,0.131893645442402,1.7384646794610044,0.033278889342588824,0.13095238095238093,0.5,0.0,3.0,0.0,6.0,-11.0,4.0,47.0,1.0
-2.571428571428571,-7.7142857142857135,1.6014046437433533,-0.010886828218658273,0.015318407705312787,0.01614215952251763,0.0,-5.0,0.0,-41.0,6.0,-1.0,-12.0,-97.0,0.0
4.0,-1.8571428571428577,0.1384205856255547,1.022841353902832,0.03575869214828464,0.053181386514719875,-0.2142857142857143,8.0,-4.0,-5.0,11.0,3.0,-2.0,-67.0,1.0
1.5714285714285712,9.857142857142856,-0.8962962962962959,-0.29617697594501724,-0.06276847079037795,0.013136288998358003,0.16666666666666666,-3.0,1.0,-2.0,-7.0,-3.0,16.0,209.0,1.0
4.142857142857142,-0.5714285714285694,-1.0047818611648398,1.8294501397949672,0.09354613233923581,0.09512820512820513,0.125,2.0,2.0,40.0,13.0,-1.0,22.0,216.0,1.0
-4.571428571428573,7.714285714285715,-0.5172413793103452,0.4476301476301474,0.0010878010878010436,0.0722439660795825,-0.3571428571428571,-4.0,1.0,13.0,-9.0,-1.0,-6.0,66.0,0.0
8.0,-4.857142857142858,0.4882054866328849,0.05480356553317911,0.028128095080884763,0.13292847503373822,0.23636363636363633,1.0,4.0,14.0,-7.0,1.0,-12.0,-175.0,1.0
3.428571428571427,-2.428571428571429,0.8801232665639445,-1.079764851485149,0.08341584158415849,0.043421052631578916,-0.25,1.0,1.0,19.0,-2.0,-1.0,-18.0,-62.0,1.0
6.714285714285715,-4.428571428571431,-1.1214255765199166,0.4324918880272781,0.05307155034922728,0.024071358748778082,0.7142857142857143,-1.0,3.0,-1.0,7.0,9.0,14.0,135.0,0.0
-2.8571428571428577,6.857142857142858,-0.05660714285714352,-0.04124036882657567,-0.04648225337880518,-0.11438695960311834,-0.3714285714285714,2.0,-5.0,-27.0,-8.0,4.0,15.0,102.0,1.0
-0.2857142857142847,-6.857142857142858,-0.8976774499348261,-0.04166666666666696,-0.07217261904761907,0.011427151906595434,0.25,2.0,-5.0,-12.0,8.0,0.0,11.0,102.0,0.0
-1.857142857142854,-5.571428571428573,-0.270107307102708,-0.19701779701779643,0.01443001443001446,0.0471853257432005,0.0,-7.0,3.0,-22.0,-2.0,-6.0,2.0,-32.0,1.0
5.875,7.5,1.4032843737250102,0.2530614961398534,0.039976927855177924,-0.015893470790378006,0.5,6.0,2.0,43.0,-1.0,0.0,-14.0,-149.0,0.0
-0.75,-1.25,-0.3782260219075604,-1.526044915782907,-0.012563249462812731,-0.03669939223936419,0.0714285714285714,-4.0,1.0,9.0,-12.0,-2.0,-2.0,78.0,0.0
7.875,-4.375,-0.3847621377033139,-0.12344657465809039,0.0001561231499407345,0.021335807050092803,-0.13636363636363635,5.0,2.0,25.0,8.0,6.0,-7.0,-15.0,1.0
-0.875,0.375,-0.09715576820839988,-0.7613566055553749,0.05806115471034545,0.018048679867986805,-0.175,1.0,-2.0,-24.0,4.0,12.0,2.0,-9.0,1.0
11.125,-6.75,1.0100568733527537,2.5290628706998817,0.11581164114252207,0.16078431372549024,0.6071428571428572,8.0,6.0,48.0,12.0,-4.0,5.0,-19.0,1.0
1.5,5.0,-2.0243415637860083,0.5625771196897587,-0.028291909042834518,-0.08709677419354839,0.5,6.0,-3.0,-26.0,-5.0,8.0,19.0,130.0,0.0
-3.625,9.75,0.29517438680634456,0.1927226704635343,-0.03167220376522706,-0.043697282099343926,-0.4166666666666667,1.0,-6.0,-12.0,4.0,-4.0,21.0,234.0,0.0
-0.75,-2.625,-0.009495722063780576,1.3518391330891335,0.04265873015873012,-0.11452113685216148,-0.04166666666666666,1.0,-2.0,-6.0,6.0,-3.0,-6.0,-49.0,1.0
2.375,0.5,0.0666111375535463,3.0813739333292407,0.09629197618024438,0.1552127162225339,-0.041666666666666685,2.0,2.0,8.0,4.0,-5.0,5.0,65.0,1.0
-1.75,4.5,0.4722395508421706,-0.11600221483942352,0.06801402731635298,0.0105140186915888,-0.5,8.0,-6.0,6.0,-4.0,-4.0,8.0,109.0,1.0
0.875,-8.375,0.023952095808382978,-0.46671937354114856,-0.0559634063700023,-0.1498647651831817,0.6071428571428571,4.0,-5.0,-29.0,12.0,4.0,-3.0,-59.0,1.0
3.25,2.625,0.4995329031697411,1.2632411067193674,0.14703557312252957,0.089857045609258,0.23809523809523808,3.0,2.0,28.0,-12.0,-12.0,-4.0,-7.0,1.0
-6.125,3.25,0.16863905325443795,0.42476484097272493,0.003916695504451506,-0.041169076052797016,-0.05555555555555558,-5.0,0.0,-20.0,-15.0,-6.0,-19.0,-126.0,0.0
-8.875,3.125,0.4111832611832611,-0.2221489492658053,-0.1195594829860196,-0.0559666975023127,-0.16666666666666663,-4.0,-3.0,-24.0,-3.0,1.0,-27.0,-192.0,1.0
-1.5,6.375,-0.03349161126938904,-0.23338275265628905,-0.03280207561156412,-0.01797385620915032,-0.26190476190476186,-2.0,-2.0,-36.0,-3.0,-3.0,7.0,103.0,0.0
1.4444444444444429,0.6666666666666661,0.41297593255067966,-0.11467236467236486,0.022079772079772075,0.03578668329954782,-0.625,-1.0,3.0,53.0,2.0,-6.0,-4.0,-18.0,0.0
-2.1111111111111107,3.444444444444443,-0.6409448157020972,-0.2295283752267423,0.047875097175434034,-0.02097902097902099,-0.038461538461538436,3.0,-5.0,-1.0,3.0,-5.0,26.0,137.0,0.0
-7.777777777777777,3.8888888888888893,-1.2838857370359316,-1.6748366013071898,-0.08667557932263814,-0.14483526977558492,-0.5416666666666666,-10.0,-2.0,-53.0,-2.0,13.0,-1.0,-18.0,0.0
-0.6666666666666661,-3.3333333333333357,0.6396483987459818,-0.5939652303044269,-0.0028932073635967726,0.045032258064516106,0.01785714285714285,0.0,2.0,-1.0,0.0,3.0,-12.0,-159.0,0.0
3.666666666666668,-5.222222222222221,-0.12709590878604882,-0.34656913967258784,0.07558342041100652,0.0,0.16666666666666669,5.0,0.0,21.0,10.0,2.0,5.0,3.0,0.0
-0.44444444444444287,-2.333333333333332,-1.2866303066037732,1.535843835309076,0.0030290565049923,0.09834834834834838,0.17142857142857143,0.0,-3.0,-26.0,0.0,-16.0,22.0,216.0,0.0
-5.444444444444446,-6.888888888888889,-0.4107474964234621,-1.367568260479426,-0.12270221766440192,-0.07347670250896055,-0.375,-4.0,-5.0,-31.0,5.0,10.0,17.0,149.0,1.0
